frame_id,x,y,z,saglik,kaynak,islem_suresi_s
1440,99.835015,-97.633608,-0.456246,0,slam,0.1506
1441,99.358830,-97.355662,-0.312666,0,slam,0.1578
1442,98.853482,-97.035377,-0.147693,0,slam,0.1620
1443,98.396275,-96.734354,0.032516,0,slam,0.1519
1444,97.958623,-96.483740,0.229091,0,slam,0.1561
1445,97.476138,-96.173463,0.473871,0,slam,0.1529
1446,97.023983,-95.853543,0.745046,0,slam,0.1528
1447,96.496207,-95.540246,1.052093,0,slam,0.1516
1448,96.020319,-95.231468,1.385160,0,slam,0.1580
1449,95.532529,-94.903624,1.744479,0,slam,0.1530
1450,95.053373,-94.563444,2.125919,0,slam,0.1536
1451,94.570274,-94.280650,2.502584,0,slam,0.1543
1452,94.032295,-93.988256,2.902805,0,slam,0.1578
1453,93.519591,-93.661541,3.315465,0,slam,0.1486
1454,93.026563,-93.348304,3.728106,0,slam,0.1461
1455,92.521475,-93.050241,4.165294,0,slam,0.1508
1456,91.946424,-92.673186,4.611426,0,slam,0.1543
1457,91.466050,-92.381750,5.060137,0,slam,0.1517
1458,90.915492,-92.063523,5.496608,0,slam,0.1665
1459,90.426245,-91.765045,5.949785,0,slam,0.1523
1460,89.920069,-91.473981,6.417854,0,slam,0.1556
1461,89.398767,-91.166391,6.922614,0,slam,0.1408
1462,88.918564,-90.897594,7.468447,0,slam,0.1429
1463,88.432015,-90.605483,8.049361,0,slam,0.1417
1464,87.969740,-90.274192,8.687902,0,slam,0.1438
1465,87.467786,-89.974986,9.312186,0,slam,0.1524
1466,87.102256,-89.751837,9.961829,0,slam,0.1532
1467,86.604784,-89.471122,10.604745,0,slam,0.1464
1468,86.190597,-89.244811,11.242409,0,slam,0.1443
1469,85.809213,-88.971972,11.900893,0,slam,0.1405
1470,85.453827,-88.764600,12.574469,0,slam,0.1506
1471,85.115282,-88.533751,13.248266,0,slam,0.1367
1472,84.794152,-88.337725,13.913240,0,slam,0.1373
1473,84.528303,-88.190183,14.588921,0,slam,0.1354
1474,84.293355,-87.988716,15.243171,0,slam,0.1473
1475,83.923909,-87.821749,15.899845,0,slam,0.1444
1476,83.680248,-87.632867,16.597884,0,slam,0.1398
1477,83.449176,-87.496245,17.277047,0,slam,0.1399
1478,83.277396,-87.353549,17.959945,0,slam,0.1469
1479,83.080959,-87.191623,18.624743,0,slam,0.1455
1480,82.888550,-87.098286,19.300224,0,slam,0.1403
1481,82.747843,-86.965229,19.960588,0,slam,0.1423
1482,82.558572,-86.888686,20.617101,0,slam,0.1495
1483,82.416289,-86.789083,21.264228,0,slam,0.1415
1484,82.278396,-86.674401,21.867105,0,slam,0.1473
1485,82.120494,-86.585511,22.403719,0,slam,0.1454
1486,82.045777,-86.508445,22.907229,0,slam,0.1362
1487,82.009858,-86.493419,23.298002,0,slam,0.1309
1488,81.985466,-86.463680,23.595452,0,slam,0.1490
1489,81.968046,-86.482107,23.784860,0,slam,0.1387
1490,81.979268,-86.422206,23.884774,0,slam,0.1361
1491,81.938249,-86.369765,23.924212,0,slam,0.1402
1492,81.925524,-86.367614,23.944969,0,slam,0.1352
1493,81.889638,-86.315686,23.950268,0,slam,0.1393
1494,81.918063,-86.306403,23.963375,0,slam,0.1413
1495,81.855905,-86.255644,23.964411,0,slam,0.1376
1496,81.837027,-86.206282,23.985451,0,slam,0.1391
1497,81.832632,-86.220118,23.994586,0,slam,0.1431
1498,81.799543,-86.134316,24.015069,0,slam,0.1376
1499,81.793038,-86.111269,24.031677,0,slam,0.1394
1500,81.759245,-85.983174,24.043569,0,slam,0.1421
1501,81.755072,-85.906423,24.057772,0,slam,0.1427
1502,81.771838,-85.847814,24.066814,0,slam,0.1393
1503,81.781240,-85.867169,24.067505,0,slam,0.1359
1504,81.756094,-85.873417,24.076417,0,slam,0.1477
1505,81.768737,-85.768358,24.092633,0,slam,0.1353
1506,81.728464,-85.680409,24.100890,0,slam,0.1363
1507,81.740826,-85.572620,24.107598,0,slam,0.1308
1508,81.724272,-85.595519,24.108773,0,slam,0.1352
1509,81.687301,-85.585927,24.130531,0,slam,0.1559
1510,81.681641,-85.549024,24.142254,0,slam,0.1354
1511,81.727200,-85.509609,24.130482,0,slam,0.1467
1512,81.719356,-85.439484,24.139476,0,slam,0.1404
1513,81.749750,-85.210267,24.161927,0,slam,0.1413
1514,81.774057,-85.150545,24.159811,0,slam,0.1521
1515,81.830017,-85.103579,24.151452,0,slam,0.1401
1516,81.857534,-84.968917,24.182593,0,slam,0.1356
1517,81.836580,-84.955616,24.176779,0,slam,0.1415
1518,81.933335,-84.857076,24.186547,0,slam,0.1356
1519,81.998520,-84.772194,24.193195,0,slam,0.1495
1520,82.114101,-84.709859,24.182658,0,slam,0.1495
1521,82.210987,-84.679226,24.179934,0,slam,0.1443
1522,82.192489,-84.685232,24.192525,0,slam,0.1481
1523,82.329429,-84.653150,24.174281,0,slam,0.1546
1524,82.473358,-84.594609,24.172253,0,slam,0.1412
1525,82.537129,-84.607752,24.167131,0,slam,0.1670
1526,82.709240,-84.610000,24.153096,0,slam,0.1521
1527,82.749552,-84.634016,24.158991,0,slam,0.1629
1528,82.891955,-84.683043,24.139998,0,slam,0.1513
1529,82.970551,-84.673593,24.139226,0,slam,0.1554
1530,83.156903,-84.771114,24.120124,0,slam,0.1537
1531,83.137884,-84.752458,24.151942,0,slam,0.1532
1532,83.273522,-84.860186,24.141202,0,slam,0.1511
1533,83.374573,-84.898895,24.146195,0,slam,0.1445
1534,83.530018,-85.000050,24.112617,0,slam,0.1575
1535,83.602335,-85.063248,24.128460,0,slam,0.1488
1536,83.697437,-85.122666,24.112920,0,slam,0.1475
1537,83.825251,-85.210775,24.104842,0,slam,0.1402
1538,83.919060,-85.341791,24.098992,0,slam,0.1451
1539,84.088026,-85.433273,24.088979,0,slam,0.1441
1540,84.212914,-85.555549,24.079216,0,slam,0.1488
1541,84.331537,-85.706270,24.048245,0,slam,0.1535
1542,84.508257,-85.846038,24.019944,0,slam,0.1584
1543,84.629700,-86.043418,23.960781,0,slam,0.1539
1544,84.784115,-86.184599,23.896556,0,slam,0.1542
1545,84.857099,-86.367763,23.820943,0,slam,0.1522
1546,85.094527,-86.587064,23.725403,0,slam,0.1554
1547,85.227303,-86.803233,23.618611,0,slam,0.1606
1548,85.368343,-87.007079,23.488105,0,slam,0.1449
1549,85.519612,-87.184542,23.336743,0,slam,0.1558
1550,85.211549,-88.951072,9.035087,1,echo,0.0422
1551,85.333138,-89.136830,8.903312,1,echo,0.0472
1552,85.459748,-89.312324,8.770836,1,echo,0.0467
1553,85.586481,-89.486774,8.640380,1,echo,0.0456
1554,85.723819,-89.661607,8.511242,1,echo,0.0433
1555,85.866915,-89.817315,8.384197,1,echo,0.0565
1556,86.025215,-89.964151,8.260617,1,echo,0.0421
1557,86.194459,-90.104417,8.139162,1,echo,0.0445
1558,86.378996,-90.235811,8.019623,1,echo,0.0477
1559,86.588890,-90.360928,7.901418,1,echo,0.0460
1560,86.819575,-90.490389,7.783693,1,echo,0.0409
1561,87.067228,-90.611574,7.666277,1,echo,0.0436
1562,87.322402,-90.723521,7.549842,1,echo,0.0436
1563,87.595946,-90.823328,7.435641,1,echo,0.0448
1564,87.873393,-90.915670,7.323634,1,echo,0.0510
1565,88.152486,-91.004008,7.213293,1,echo,0.0441
1566,88.443811,-91.084835,7.105147,1,echo,0.0437
1567,88.740878,-91.152342,7.001380,1,echo,0.0409
1568,89.041922,-91.218460,6.901211,1,echo,0.0447
1569,89.343133,-91.285116,6.804230,1,echo,0.0450
1570,89.650414,-91.353720,6.709810,1,echo,0.0451
1571,89.963583,-91.425471,6.617264,1,echo,0.0462
1572,90.279916,-91.510285,6.526742,1,echo,0.0343
1573,90.600795,-91.583937,6.439669,1,echo,0.0368
1574,90.929705,-91.653702,6.356319,1,echo,0.0375
1575,91.260898,-91.717024,6.276716,1,echo,0.0355
1576,91.584768,-91.773140,6.199961,1,echo,0.0340
1577,91.908942,-91.829057,6.126672,1,echo,0.0376
1578,92.235857,-91.873391,6.055815,1,echo,0.0370
1579,92.561822,-91.920972,5.987978,1,echo,0.0373
1580,92.883912,-91.968556,5.922055,1,echo,0.0369
1581,93.211060,-92.006367,5.857240,1,echo,0.0369
1582,93.534245,-92.050847,5.792783,1,echo,0.0351
1583,93.855739,-92.101347,5.726742,1,echo,0.0458
1584,94.181836,-92.148225,5.659485,1,echo,0.0427
1585,94.504730,-92.181838,5.591213,1,echo,0.0447
1586,94.831451,-92.220263,5.521675,1,echo,0.0416
1587,95.145042,-92.256612,5.450628,1,echo,0.0444
1588,95.453983,-92.284684,5.378755,1,echo,0.0423
1589,95.758529,-92.312580,5.305660,1,echo,0.0457
1590,96.061282,-92.340676,5.231719,1,echo,0.0448
1591,96.356874,-92.376238,5.158132,1,echo,0.0415
1592,96.655679,-92.407574,5.085098,1,echo,0.0431
1593,96.953825,-92.430923,5.014264,1,echo,0.0372
1594,97.245701,-92.454712,4.945007,1,echo,0.0368
1595,97.539114,-92.480313,4.876615,1,echo,0.0366
1596,97.831412,-92.500142,4.809112,1,echo,0.0350
1597,98.118201,-92.517016,4.741548,1,echo,0.0374
1598,98.408345,-92.545636,4.673338,1,echo,0.0484
1599,98.693616,-92.576066,4.605396,1,echo,0.0464
1600,98.977124,-92.598374,4.536965,1,echo,0.0435
1601,99.259615,-92.627259,4.469101,1,echo,0.0487
1602,99.538943,-92.665538,4.402660,1,echo,0.0465
1603,99.812713,-92.705629,4.336084,1,echo,0.0497
1604,100.089437,-92.741714,4.269231,1,echo,0.0417
1605,100.359535,-92.763867,4.202824,1,echo,0.0449
1606,100.608806,-92.788893,4.136145,1,echo,0.0446
1607,100.834225,-92.819626,4.069698,1,echo,0.0473
1608,101.017657,-92.846133,4.002179,1,echo,0.0483
1609,101.165401,-92.871682,3.934192,1,echo,0.0444
1610,101.276966,-92.899517,3.866678,1,echo,0.0343
1611,101.350388,-92.921315,3.799858,1,echo,0.0363
1612,101.386661,-92.940032,3.734718,1,echo,0.0345
1613,101.404105,-92.955811,3.668815,1,echo,0.0359
1614,101.411318,-92.962470,3.602892,1,echo,0.0349
1615,101.419668,-92.957255,3.535178,1,echo,0.0489
1616,101.432980,-92.939181,3.465556,1,echo,0.0482
1617,101.450997,-92.906972,3.392779,1,echo,0.0484
1618,101.465346,-92.887871,3.315791,1,echo,0.0469
1619,101.481819,-92.875231,3.233314,1,echo,0.0452
1620,101.490289,-92.863953,3.142924,1,echo,0.0500
1621,101.500465,-92.866835,3.046594,1,echo,0.0464
1622,101.506683,-92.878320,2.937231,1,echo,0.0495
1623,101.507724,-92.908673,2.817736,1,echo,0.0480
1624,101.502372,-92.956801,2.687981,1,echo,0.0447
1625,101.501255,-92.998674,2.538312,1,echo,0.0475
1626,101.501258,-93.040356,2.381199,1,echo,0.0359
1627,101.506454,-93.085231,2.207866,1,echo,0.0363
1628,101.507689,-93.125496,2.017822,1,echo,0.0365
1629,101.503292,-93.170011,1.812634,1,echo,0.0368
1630,101.494479,-93.229589,1.593147,1,echo,0.0373
1631,101.482469,-93.288931,1.361834,1,echo,0.0394
1632,101.468480,-93.349532,1.127097,1,echo,0.0448
1633,101.453730,-93.418309,0.883904,1,echo,0.0458
1634,101.439438,-93.504666,0.606106,1,echo,0.0445
1635,101.426821,-93.620008,0.310117,1,echo,0.0433
1636,101.421543,-93.751759,0.002779,1,echo,0.0462
1637,101.411814,-93.888363,-0.313553,1,echo,0.0444
1638,101.407420,-94.041007,-0.633018,1,echo,0.0453
1639,101.409579,-94.211405,-0.966362,1,echo,0.0479
1640,101.408049,-94.387410,-1.307611,1,echo,0.0454
1641,101.406686,-94.583988,-1.649251,1,echo,0.0451
1642,101.401046,-94.787749,-1.984659,1,echo,0.0459
1643,101.400279,-94.985800,-2.306399,1,echo,0.0459
1644,101.406058,-95.196741,-2.611184,1,echo,0.0430
1645,101.417167,-95.423976,-2.916253,1,echo,0.0448
1646,101.432387,-95.674945,-3.229570,1,echo,0.0459
1647,101.450500,-95.947316,-3.533298,1,echo,0.0428
1648,101.469380,-96.232854,-3.828421,1,echo,0.0460
1649,101.479241,-96.541017,-4.122297,1,echo,0.0451
1650,101.491874,-96.863114,-4.422282,1,echo,0.0438
1651,101.492998,-97.148003,-4.750874,0,slam,0.1802
1652,101.465611,-97.475581,-5.098405,0,slam,0.1399
1653,101.476655,-97.856865,-5.443907,0,slam,0.1372
1654,101.463496,-98.230861,-5.803236,0,slam,0.1419
1655,101.491981,-98.670609,-6.164056,0,slam,0.1426
1656,101.398148,-99.046438,-6.505445,0,slam,0.1393
1657,101.427226,-99.535180,-6.882692,0,slam,0.1477
1658,101.350220,-99.941434,-7.252121,0,slam,0.1477
1659,101.327897,-100.419408,-7.632820,0,slam,0.1450
1660,101.324464,-100.938905,-8.035331,0,slam,0.1472
1661,101.320411,-101.441899,-8.438909,0,slam,0.1482
1662,101.306140,-101.801690,-8.799619,0,slam,0.1480
1663,101.341268,-102.304682,-9.079068,0,slam,0.1485
1664,101.373262,-102.842410,-9.280887,0,slam,0.1725
1665,101.415679,-103.349513,-9.392086,0,slam,0.1779
1666,101.487704,-103.913232,-9.472385,0,slam,0.1762
1667,101.595358,-104.466350,-9.528878,0,slam,0.1759
1668,101.697946,-105.010002,-9.583559,0,slam,0.1911
1669,101.848697,-105.622088,-9.629737,0,slam,0.1881
1670,102.026691,-106.149761,-9.682322,0,slam,0.1891
1671,102.259225,-106.863191,-9.732923,0,slam,0.1794
1672,102.482186,-107.499209,-9.779711,0,slam,0.1784
1673,102.776738,-108.105804,-9.860983,0,slam,0.1890
1674,103.071609,-108.740854,-9.911865,0,slam,0.1792
1675,103.382851,-109.376027,-9.985850,0,slam,0.1733
1676,103.733181,-109.970080,-10.048502,0,slam,0.1788
1677,104.112837,-110.550237,-10.111304,0,slam,0.1923
1678,104.494721,-111.151590,-10.170721,0,slam,0.1733
1679,104.895509,-111.759391,-10.221689,0,slam,0.2012
1680,105.306689,-112.345026,-10.273977,0,slam,0.1703
1681,105.723458,-112.881612,-10.337740,0,slam,0.1730
1682,106.128190,-113.408380,-10.382636,0,slam,0.1789
1683,106.609027,-114.044280,-10.426464,0,slam,0.1716
1684,107.037693,-114.532135,-10.472776,0,slam,0.1757
1685,107.478975,-115.093769,-10.521864,0,slam,0.1698
1686,107.910333,-115.602159,-10.564232,0,slam,0.1862
1687,108.385943,-116.158266,-10.622283,0,slam,0.1772
1688,108.843293,-116.681114,-10.688333,0,slam,0.1861
1689,109.266649,-117.193117,-10.747202,0,slam,0.1703
1690,109.741314,-117.723894,-10.807900,0,slam,0.1730
1691,110.182708,-118.244219,-10.871516,0,slam,0.1710
1692,110.639714,-118.752534,-10.938310,0,slam,0.1725
1693,111.091295,-119.286467,-10.992523,0,slam,0.1710
1694,111.545918,-119.791227,-11.066669,0,slam,0.1626
1695,112.024803,-120.299726,-11.118968,0,slam,0.1807
1696,112.524302,-120.833312,-11.175270,0,slam,0.2275
1697,113.024626,-121.355327,-11.235897,0,slam,0.1749
1698,113.474541,-121.840709,-11.293578,0,slam,0.1768
1699,113.927150,-122.310727,-11.347466,0,slam,0.1750
1700,114.382987,-122.816339,-11.393108,0,slam,0.1748
1701,114.840956,-123.300781,-11.448281,0,slam,0.1646
1702,115.343716,-123.793419,-11.490158,0,slam,0.1365
1703,115.795419,-124.245387,-11.541803,0,slam,0.1377
1704,116.267732,-124.724009,-11.583299,0,slam,0.1451
1705,116.723288,-125.169679,-11.621238,0,slam,0.1469
1706,117.169434,-125.576411,-11.665978,0,slam,0.1421
1707,117.622976,-125.977724,-11.712096,0,slam,0.1438
1708,118.049237,-126.359362,-11.745268,0,slam,0.1444
1709,118.480001,-126.755371,-11.777629,0,slam,0.1478
1710,118.874291,-127.094281,-11.813848,0,slam,0.1422
1711,119.289559,-127.470109,-11.842615,0,slam,0.1616
1712,119.735834,-127.834065,-11.863647,0,slam,0.1726
1713,120.100850,-128.183135,-11.889137,0,slam,0.1803
1714,120.539487,-128.500727,-11.911330,0,slam,0.1658
1715,120.864017,-128.800362,-11.936765,0,slam,0.1645
1716,121.250882,-129.120690,-11.965604,0,slam,0.1789
1717,121.628358,-129.399222,-11.994556,0,slam,0.1615
1718,121.979132,-129.694309,-12.011535,0,slam,0.1639
1719,122.331590,-129.953976,-12.040371,0,slam,0.1678
1720,122.719255,-130.240212,-12.064176,0,slam,0.1680
1721,123.071074,-130.480528,-12.076384,0,slam,0.1710
1722,123.430029,-130.737216,-12.107071,0,slam,0.1556
1723,123.751919,-130.950460,-12.142353,0,slam,0.1730
1724,124.062858,-131.195654,-12.188669,0,slam,0.1393
1725,124.372260,-131.450568,-12.277909,0,slam,0.1448
1726,124.653146,-131.685704,-12.369126,0,slam,0.1374
1727,124.933394,-131.901488,-12.484111,0,slam,0.1453
1728,125.279857,-132.184882,-12.592658,0,slam,0.1367
1729,125.570815,-132.417508,-12.723635,0,slam,0.1473
1730,125.823792,-132.659506,-12.864811,0,slam,0.1400
1731,126.081105,-132.916290,-13.011425,0,slam,0.1399
1732,126.320191,-133.160469,-13.166793,0,slam,0.1886
1733,126.540186,-133.454801,-13.318007,0,slam,0.1411
1734,126.745480,-133.744656,-13.434973,0,slam,0.1556
1735,126.914341,-134.077333,-13.523352,0,slam,0.1359
1736,127.060668,-134.395109,-13.574032,0,slam,0.1396
1737,127.199426,-134.725451,-13.610923,0,slam,0.1434
1738,127.287834,-135.069309,-13.639210,0,slam,0.1448
1739,127.407816,-135.448990,-13.673748,0,slam,0.1409
1740,127.474743,-135.815339,-13.693221,0,slam,0.1454
1741,127.495182,-136.194973,-13.717317,0,slam,0.1413
1742,127.533455,-136.651882,-13.739889,0,slam,0.1415
1743,127.541068,-137.097613,-13.765136,0,slam,0.1423
1744,127.530515,-137.585847,-13.797574,0,slam,0.1519
1745,127.460862,-138.057572,-13.816606,0,slam,0.1674
1746,127.427722,-138.571710,-13.842943,0,slam,0.1749
1747,127.349942,-139.057889,-13.873680,0,slam,0.1720
1748,127.262988,-139.631135,-13.908076,0,slam,0.1742
1749,127.092568,-140.157410,-13.952682,0,slam,0.1703
1750,126.949827,-140.707215,-13.986238,0,slam,0.1651
1751,126.766524,-141.270344,-14.023549,0,slam,0.1661
1752,126.605127,-141.866217,-14.065275,0,slam,0.2002
1753,126.411991,-142.440379,-14.106327,0,slam,0.1648
1754,126.147546,-143.068695,-14.135283,0,slam,0.1506
1755,125.923781,-143.624979,-14.176027,0,slam,0.1410
1756,125.685371,-144.198213,-14.220654,0,slam,0.1364
1757,125.397584,-144.827809,-14.248819,0,slam,0.1405
1758,125.128579,-145.428263,-14.283019,0,slam,0.1430
1759,124.811691,-146.020227,-14.316507,0,slam,0.1383
1760,124.513721,-146.604514,-14.360021,0,slam,0.1482
1761,124.131876,-147.169216,-14.395455,0,slam,0.1405
1762,123.790641,-147.760122,-14.450200,0,slam,0.1442
1763,123.411873,-148.313859,-14.479685,0,slam,0.1491
1764,123.025421,-148.955044,-14.517400,0,slam,0.1398
1765,122.604609,-149.521813,-14.553857,0,slam,0.1352
1766,122.198227,-150.121858,-14.584207,0,slam,0.1358
1767,121.752676,-150.622174,-14.627065,0,slam,0.1436
1768,121.287659,-151.192697,-14.631362,0,slam,0.1375
1769,120.809478,-151.785643,-14.637648,0,slam,0.1418
1770,120.352427,-152.356230,-14.638916,0,slam,0.1374
1771,119.841863,-152.911989,-14.641286,0,slam,0.1578
1772,119.316072,-153.479192,-14.619146,0,slam,0.1343
1773,118.817576,-154.104038,-14.597673,0,slam,0.1354
1774,118.276071,-154.588267,-14.570524,0,slam,0.1338
1775,117.716710,-155.151906,-14.513526,0,slam,0.1420
1776,117.190102,-155.744272,-14.476611,0,slam,0.1302
1777,116.608184,-156.334034,-14.436510,0,slam,0.1291
1778,116.020055,-156.846759,-14.380779,0,slam,0.1302
1779,115.436247,-157.357601,-14.308328,0,slam,0.1338
1780,114.808164,-157.928542,-14.233801,0,slam,0.1341
1781,114.228668,-158.470049,-14.169606,0,slam,0.1348
1782,113.584021,-158.957230,-14.082549,0,slam,0.1295
1783,112.970076,-159.427359,-14.024491,0,slam,0.1333
1784,112.316273,-159.933722,-13.951479,0,slam,0.1353
1785,111.623831,-160.420005,-13.872452,0,slam,0.1347
1786,110.992890,-160.847271,-13.807478,0,slam,0.1289
1787,110.332595,-161.352639,-13.766932,0,slam,0.1330
1788,109.711185,-161.785535,-13.736035,0,slam,0.1379
1789,109.174002,-162.165545,-13.707406,0,slam,0.1289
1790,108.599903,-162.617767,-13.673528,0,slam,0.1339
1791,108.074374,-163.060059,-13.642713,0,slam,0.1319
1792,107.570447,-163.495814,-13.587723,0,slam,0.1328
1793,107.049070,-163.881245,-13.545651,0,slam,0.1285
1794,106.580530,-164.360449,-13.491355,0,slam,0.1252
1795,106.122776,-164.759637,-13.465581,0,slam,0.1324
1796,105.721992,-165.158732,-13.429300,0,slam,0.1280
1797,105.283813,-165.566741,-13.384978,0,slam,0.1280
1798,104.923369,-165.937596,-13.348390,0,slam,0.1226
1799,104.600180,-166.334705,-13.292870,0,slam,0.1327
1800,104.289597,-166.733964,-13.251654,0,slam,0.1232
1801,103.969394,-167.128270,-13.196301,0,slam,0.1292
1802,103.695026,-167.510336,-13.157926,0,slam,0.1210
1803,103.389955,-167.921277,-13.117262,0,slam,0.1325
1804,103.156980,-168.366137,-13.057144,0,slam,0.1253
1805,102.886327,-168.820550,-13.019794,0,slam,0.1269
1806,102.719678,-169.258087,-12.980659,0,slam,0.1226
1807,102.480480,-169.738090,-12.944306,0,slam,0.1260
1808,102.348440,-170.178318,-12.896141,0,slam,0.1298
1809,102.213112,-170.605576,-12.866210,0,slam,0.1304
1810,102.157140,-171.101266,-12.841647,0,slam,0.1267
1811,102.086617,-171.577036,-12.826412,0,slam,0.1354
1812,102.092275,-172.104592,-12.812361,0,slam,0.1334
1813,102.113214,-172.647919,-12.814410,0,slam,0.1297
1814,102.118184,-173.228211,-12.796626,0,slam,0.1253
1815,102.190837,-173.710582,-12.825292,0,slam,0.1394
1816,102.332391,-174.266783,-12.859122,0,slam,0.1294
1817,102.494658,-174.775534,-12.890317,0,slam,0.1308
1818,102.656820,-175.336254,-12.925556,0,slam,0.1303
1819,102.859238,-175.939341,-12.968106,0,slam,0.1308
1820,103.099613,-176.494472,-12.975817,0,slam,0.1242
1821,103.392883,-177.105279,-13.026236,0,slam,0.1292
1822,103.738963,-177.712638,-13.077567,0,slam,0.1318
1823,104.094712,-178.314986,-13.129394,0,slam,0.1285
1824,104.465371,-178.855333,-13.185751,0,slam,0.1230
1825,104.935592,-179.436388,-13.190617,0,slam,0.1224
1826,105.421051,-179.948360,-13.239343,0,slam,0.1304
1827,105.894994,-180.406304,-13.284974,0,slam,0.1292
1828,106.393099,-180.887845,-13.329855,0,slam,0.1301
1829,106.885547,-181.492460,-13.310669,0,slam,0.1249
1830,107.441242,-181.985562,-13.354772,0,slam,0.1240
1831,107.964700,-182.488513,-13.397801,0,slam,0.1346
1832,108.542027,-183.041424,-13.442081,0,slam,0.1243
1833,109.126383,-183.598858,-13.490434,0,slam,0.1308
1834,109.784574,-184.160941,-13.522190,0,slam,0.1274
1835,110.457523,-184.732354,-13.568312,0,slam,0.1283
1836,111.172012,-185.182388,-13.627084,0,slam,0.1296
1837,111.911297,-185.613900,-13.670877,0,slam,0.1275
1838,112.673977,-186.012020,-13.712136,0,slam,0.1238
1839,113.464781,-186.436316,-13.738819,0,slam,0.1261
1840,114.273888,-186.833906,-13.769106,0,slam,0.1311
1841,115.075690,-187.099355,-13.796677,0,slam,0.1234
1842,115.875326,-187.361883,-13.826264,0,slam,0.1268
1843,116.734260,-187.573674,-13.841623,0,slam,0.1206
1844,117.540845,-187.745267,-13.850776,0,slam,0.1207
1845,118.271777,-187.848664,-13.872189,0,slam,0.1227
1846,119.131765,-187.912503,-13.890307,0,slam,0.1304
1847,119.984841,-187.948852,-13.901866,0,slam,0.1266
1848,120.824182,-187.952314,-13.910218,0,slam,0.1326
1849,121.650963,-187.897660,-13.918801,0,slam,0.1263
1850,122.452647,-187.820427,-13.922938,0,slam,0.1272
1851,123.216781,-187.671751,-13.928558,0,slam,0.1294
1852,124.106211,-187.502773,-13.943805,0,slam,0.1290
1853,124.927181,-187.271369,-13.944431,0,slam,0.1279
1854,125.742182,-187.036736,-13.937613,0,slam,0.1269
1855,126.492457,-186.757578,-13.932765,0,slam,0.1630
1856,127.269762,-186.457304,-13.927202,0,slam,0.1552
1857,128.050819,-186.098702,-13.917872,0,slam,0.1594
1858,128.790108,-185.717310,-13.902583,0,slam,0.1516
1859,129.453937,-185.286716,-13.888777,0,slam,0.1494
1860,130.150469,-184.834962,-13.870751,0,slam,0.1523
1861,130.790874,-184.364243,-13.844013,0,slam,0.1708
1862,131.430212,-183.840455,-13.827980,0,slam,0.1568
1863,132.064846,-183.311199,-13.802742,0,slam,0.1672
1864,132.621641,-182.715812,-13.782226,0,slam,0.1552
1865,133.179236,-182.122894,-13.751880,0,slam,0.2249
1866,133.804932,-181.424904,-13.728303,0,slam,0.1543
1867,134.271816,-180.800821,-13.692155,0,slam,0.1612
1868,134.722861,-180.089304,-13.664488,0,slam,0.1497
1869,135.115330,-179.403768,-13.617779,0,slam,0.1600
1870,135.485632,-178.665756,-13.572652,0,slam,0.1548
1871,135.827129,-177.884848,-13.531285,0,slam,0.1632
1872,136.111774,-177.114501,-13.485599,0,slam,0.1522
1873,136.366236,-176.346155,-13.433988,0,slam,0.1515
1874,136.490458,-175.603991,-13.381861,0,slam,0.1504
1875,136.658352,-174.775377,-13.325230,0,slam,0.1641
1876,136.752402,-173.961570,-13.290105,0,slam,0.1607
1877,136.815518,-173.220983,-13.220398,0,slam,0.1486
1878,136.791946,-172.468149,-13.175945,0,slam,0.1531
1879,136.772817,-171.726494,-13.125727,0,slam,0.1586
1880,136.701939,-170.981783,-13.075599,0,slam,0.2505
1881,136.586433,-170.182541,-13.018366,0,slam,0.1489
1882,136.474705,-169.410527,-12.963656,0,slam,0.2070
1883,136.321379,-168.689069,-12.919721,0,slam,0.1493
1884,136.034955,-167.989759,-12.864799,0,slam,0.1904
1885,135.824182,-167.279937,-12.808868,0,slam,0.1537
1886,135.635005,-166.417245,-12.754709,0,slam,0.2260
1887,135.418933,-165.695368,-12.691841,0,slam,0.1546
1888,135.037480,-164.912407,-12.681516,0,slam,0.1577
1889,134.805700,-164.089377,-12.632163,0,slam,0.1761
1890,134.491033,-163.160146,-12.585692,0,slam,0.1637
1891,134.272984,-162.304625,-12.534163,0,slam,0.1701
1892,134.016614,-161.372692,-12.463470,0,slam,0.1648
1893,133.833135,-160.494019,-12.402609,0,slam,0.1708
1894,133.587385,-159.538180,-12.346135,0,slam,0.1687
1895,133.405008,-158.669268,-12.285411,0,slam,0.1677
1896,133.217089,-157.754283,-12.241522,0,slam,0.1670
1897,133.080650,-156.916036,-12.186575,0,slam,0.1637
1898,132.933443,-156.056073,-12.127417,0,slam,0.1773
1899,132.754744,-155.117745,-12.055785,0,slam,0.1666
1900,132.622490,-154.341640,-12.008543,0,slam,0.1859
1901,132.513960,-153.531177,-11.954558,0,slam,0.1698
1902,132.414413,-152.674152,-11.894731,0,slam,0.1651
1903,132.341738,-151.866395,-11.851865,0,slam,0.1641
1904,132.299614,-151.091481,-11.798265,0,slam,0.1662
1905,132.228061,-150.246446,-11.743091,0,slam,0.1686
1906,132.230595,-149.485538,-11.691379,0,slam,0.1698
1907,132.225336,-148.662118,-11.642262,0,slam,0.1802
1908,132.212778,-147.923726,-11.593485,0,slam,0.1732
1909,132.249539,-147.129882,-11.535830,0,slam,0.1735
1910,132.289738,-146.432697,-11.495135,0,slam,0.1884
1911,132.278677,-145.703176,-11.439851,0,slam,0.1746
